,Time (ns),Energy(MeV),Detector ID,IsNeutron
6804,41890070919.760191258,1.2962800000000000988,0.0,0.0
6805,41899151790.332382463,2.825810000000000155,0.0,0.0
6806,41925379412.44815869,5.0416334300000009705,1.0,1.0
6807,41927721336.496354353,2.2954809999999996606,2.0,1.0
6808,41939613073.223185323,0.473250000000000004,2.0,0.0
6809,41947675282.02937257,1.7816769999999999552,3.0,1.0
6810,41951227295.644521575,0.54451899999999997526,0.0,0.0
6811,41952415805.16285751,1.3654569999999999208,1.0,0.0
6813,41957552070.914886143,1.6906531000000000198,1.0,0.0
6812,41957552070.924016617,0.4730825000000000169,0.0,0.0
6814,41959904555.347229406,0.417385000000000006,1.0,0.0
6815,41959904557.063154586,3.4939198999999998563,0.0,1.0
6816,41964903857.71782172,2.0780500000000001748,2.0,0.0
6817,41973941729.832901616,0.44550299999999998235,1.0,0.0
6818,41975284698.837917574,4.479556530000000869,1.0,1.0
6819,41976942037.27810702,0.43376900000000001567,0.0,0.0
6820,41977597427.00988994,2.693868999999999847,0.0,1.0
6821,41979346694.59232282,2.3502040000000001818,1.0,0.0
6822,41980505418.86952658,0.4272418000000000049,3.0,0.0
6823,41984683851.881740678,1.7175400000000000666,3.0,1.0
6824,41987314011.287153903,1.3662140000000000395,3.0,0.0
6825,41988565148.84491986,0.45248699999999997257,1.0,0.0
6826,41990619806.244694702,0.7108419999999999739,1.0,0.0
6827,41994046869.400889933,0.90449299999999999145,0.0,0.0
6828,41994046871.949002765,2.1452438600000003355,2.0,1.0
6829,41999543518.306019507,4.0060999999999999943,1.0,1.0
6830,42010298090.080247846,0.80843600000000004346,1.0,0.0
6831,42015084897.63043741,1.4369998999999999967,1.0,0.0
6832,42015084899.59879,4.2482007300000006467,1.0,1.0
6833,42047096114.07763248,0.76959699999999997555,0.0,0.0
6834,42051341942.40272194,2.135923000000000016,2.0,1.0
6835,42051956910.740386773,0.47922500000000001208,3.0,0.0
6836,42051956912.860610772,1.8349310000000000898,1.0,1.0
6837,42060775092.223629203,2.1805799999999999628,0.0,0.0
6838,42061265308.054892387,1.6456399999999999917,1.0,1.0
6839,42061477356.76963606,0.43537599999999998523,3.0,0.0
6840,42061845506.21807716,1.9230387799999999476,2.0,1.0
6841,42062035470.970343452,0.67291000000000000814,0.0,0.0
6842,42069564120.475519076,1.0942570000000000352,0.0,0.0
6844,42069997520.138386447,0.5382301000000000446,1.0,0.0
6843,42069997520.141590998,0.7191530000000000422,0.0,0.0
6845,42070181942.270060915,0.40796900000000002606,1.0,0.0
6846,42071770817.49959058,0.75686880000000000823,1.0,0.0
6847,42082918898.170738943,1.907327100000000053,3.0,1.0
6848,42083668799.044417597,0.8889619999999999189,0.0,0.0
6849,42092250608.691756498,0.42515300000000000313,0.0,0.0
6850,42094971919.652394377,0.5328699999999999548,0.0,0.0
6851,42097533769.937626857,0.8472619999999999596,2.0,0.0
6852,42097533772.065510504,1.7959781000000001328,1.0,1.0
6853,42117641011.517413575,2.5926599999999999646,1.0,1.0
6854,42122980618.68376209,1.735218499999999997,0.0,0.0
6855,42124255222.839806832,0.8441009999999999902,1.0,0.0
6856,42124552634.44230269,1.2513567000000000995,3.0,0.0
6857,42134970159.77109328,1.1321099999999999497,1.0,0.0
6858,42149198501.125596296,0.9161519999999999664,0.0,0.0
6859,42150927091.346112262,0.76013529999999995823,0.0,0.0
6860,42157165528.446540747,3.1501681000000001376,0.0,1.0
6861,42157165529.109313697,2.5678739999999997679,2.0,1.0
6862,42167072846.786197715,1.4093429899999998511,1.0,0.0
6863,42172484799.494355913,2.6305999999999998273,1.0,1.0
6864,42174111774.742257807,3.4717199999999999172,0.0,1.0
6866,42187450746.757384934,0.5968128900000000403,1.0,0.0
6865,42187450746.77065787,1.1100600000000000467,0.0,0.0
6867,42187450746.79605267,0.46048230000000001105,2.0,0.0
6868,42190156068.003282998,1.7632853770000003202,0.0,1.0
6869,42193972797.211181104,1.373169000000000084,1.0,0.0
6870,42202813258.42505993,1.9980479999999998242,1.0,0.0
6871,42208635292.06834386,0.7065310000000000201,2.0,0.0
6872,42208635293.75372991,1.8512299999999999311,3.0,1.0
6873,42223003262.264356293,1.6957660969999999168,1.0,1.0
6874,42228871531.678109363,2.823435499999999987,1.0,0.0
6875,42228871533.62165691,2.5717345399999995692,1.0,1.0
6876,42230466243.704988472,0.46143380000000000507,0.0,0.0
6877,42237776729.46524575,2.000636000000000081,0.0,1.0
6878,42237776735.034088913,2.283325000000000049,3.0,1.0
6879,42237822116.3813663,1.482080000000000064,0.0,0.0
6880,42242352852.51095462,0.9200450000000000017,0.0,0.0
6881,42247604057.932342414,1.7003893800000000613,1.0,1.0
6882,42250018532.295932516,0.9257771999999999668,0.0,0.0
6883,42253938822.37560206,2.229236999999999913,0.0,1.0
6884,42255155874.871732634,1.9570008699999998925,0.0,1.0
6885,42258233474.40687172,3.6899649999999999395,0.0,0.0
6886,42258233476.17093617,2.5419800000000001283,2.0,1.0
6887,42263756826.94363434,0.8376740000000000297,1.0,0.0
6888,42263756828.813882295,2.5916010000000002655,1.0,1.0
6889,42270544511.500425246,2.917015899999999995,0.0,1.0
6890,42276751191.223958414,0.4279027340000000068,1.0,0.0
6891,42279965066.165672738,2.9797540000000002358,0.0,1.0
6892,42283536911.432584304,0.5218390000000000528,2.0,0.0
6893,42290863373.552568305,0.44078330000000004452,1.0,0.0
6894,42300869052.93568833,1.7282899999999998819,0.0,0.0
6895,42322146466.169812128,1.7351609999999999534,1.0,1.0
6896,42330461429.336693868,0.69023299999999998544,1.0,0.0
6897,42338436963.03833326,0.6667210000000000081,1.0,0.0
6898,42354604842.481606398,1.0094799999999999329,1.0,0.0
6899,42358145740.177654658,2.5742909999999996629,1.0,1.0
6900,42362711163.170445163,0.49192820000000003766,1.0,0.0
6901,42362711163.221860033,0.91332699999999999996,3.0,0.0
6902,42372807293.26668194,1.7699499999999999122,2.0,1.0
6903,42375794023.81752658,1.9534800000000001052,0.0,1.0
6904,42378602802.673455585,1.1596900000000001096,0.0,0.0
6905,42378602802.714773644,0.8134360000000000479,3.0,0.0
6906,42380520701.04245672,0.4261571000000000109,0.0,0.0
6908,42383115435.44876514,0.93226950000000008423,1.0,0.0
6907,42383115435.49137639,0.76584160000000001123,0.0,0.0
6909,42384095740.12504777,0.86526210000000003397,0.0,0.0
6910,42384095740.1421079,0.4473059999999999814,2.0,0.0
6911,42395320836.758330073,0.62310900000000002397,3.0,0.0
6912,42410056630.85184807,1.285879999999999912,3.0,0.0
6913,42410064691.651420787,2.586833000000000382,0.0,1.0
6914,42411765949.425507925,0.5185030000000000472,1.0,0.0
6915,42412168014.242709547,0.663066999999999962,1.0,0.0
6916,42416247105.25870512,2.975624300000000222,1.0,1.0
6917,42417641458.004872844,1.0029699999999999172,3.0,0.0
6918,42422469225.13421481,0.40754609999999996672,0.0,0.0
6919,42429022125.06820092,1.8389840600000000315,0.0,0.0
6920,42429022125.068883043,0.61105600000000004357,1.0,0.0
6921,42434795421.01581359,2.4963359999999998884,0.0,1.0
6922,42434795977.930619415,0.42005959999999997745,2.0,0.0
6923,42438461092.018307853,2.0326189100000000565,3.0,1.0
6924,42447888391.900896464,1.196399999999999908,1.0,0.0
6925,42460842575.408953793,0.8873400000000000176,2.0,0.0
6926,42468861663.306029186,0.45525470000000001214,3.0,0.0
6927,42473964459.703275055,4.178139999999999965,0.0,1.0
6928,42477088760.590866912,0.49955399999999999805,1.0,0.0
6929,42482445829.20776935,0.82110800000000006005,1.0,0.0
6930,42483336821.72203396,0.6819319999999999826,0.0,0.0
6931,42491295073.632933564,0.41025730000000004694,1.0,0.0
6932,42493537687.71794648,1.6312226000000000781,0.0,0.0
6933,42494202696.77469264,1.245630000000000015,1.0,0.0
6934,42495044451.35269748,5.0402272000000003516,1.0,1.0
6935,42497976168.092399973,0.64151549999999990526,1.0,0.0
6936,42501292162.66919485,6.823120000000000296,1.0,1.0
6937,42501442698.716658697,0.803524000000000016,1.0,0.0
6938,42531314133.6759557,0.43410199999999998788,1.0,0.0
6939,42534853445.087129842,1.3782600000000000406,0.0,0.0
6940,42540885238.319667395,3.3806734000000000506,1.0,1.0
6941,42542397353.392487958,1.0483750000000000568,1.0,0.0
6942,42546400468.43366008,1.4446699999999998987,1.0,0.0
6943,42546400470.3626415,2.3301458799999998917,1.0,1.0
6944,42549100426.552058708,1.2300699999999999967,1.0,0.0
6945,42563054244.0553441,0.7464100000000000179,0.0,0.0
6946,42565241685.082803257,2.1919629999999998837,1.0,1.0
6947,42571616303.996400177,1.4850499999999999812,3.0,0.0
6948,42591437146.518437374,0.42033399999999998542,1.0,0.0
6949,42602455943.3964356,0.9046980000000000022,1.0,0.0
6950,42602455944.705177158,2.4574169119999997868,1.0,1.0
6951,42613105438.101470668,3.4849867699999999004,0.0,1.0
6952,42621905027.573120605,0.7409660000000000135,3.0,0.0
6953,42642838433.654645767,0.61565199999999997704,3.0,0.0
6954,42642838435.682548948,2.379590889999999792,1.0,1.0
6955,42645254670.179618016,0.99995699999999998475,0.0,0.0
6956,42646663326.386104133,3.0174696100000000243,1.0,1.0
6957,42646663326.90433137,2.4537345999999997659,3.0,1.0
6958,42658406612.820947144,1.0101236000000000104,3.0,0.0
6959,42658860634.285154846,1.0614040000000000141,3.0,0.0
6960,42658860635.621628888,4.223765809999999732,0.0,1.0
6961,42659553526.661831312,0.46171569999999995115,0.0,0.0
6962,42661430073.351127133,2.3840499999999997804,0.0,0.0
6963,42663078770.41462859,4.5376409999999998135,0.0,1.0
6964,42669113716.258479483,0.8219469999999999832,1.0,0.0
6965,42671559284.09357557,1.5674799999999999844,1.0,0.0
6967,42681872697.51246049,0.5574810000000000043,1.0,0.0
6966,42681872697.513973948,0.5942169999999999952,0.0,0.0
6968,42689319078.99230538,3.4075500000000000789,1.0,1.0
6969,42691255738.684361633,1.9803999999999999382,1.0,1.0
6970,42695065235.21639707,4.689950999999999759,1.0,1.0
6971,42711407920.104804248,0.857235999999999998,1.0,0.0
6972,42714856241.470293697,1.6132699999999999818,0.0,1.0
6973,42723112270.16309232,0.61420099999999999696,0.0,0.0
6974,42726302427.96587652,0.8555674999999999253,1.0,0.0
6975,42731483618.764002584,1.7134199999999999431,0.0,0.0
6976,42764681343.928259593,0.49607119999999998994,1.0,0.0
6977,42768795860.628536332,0.7644265999999999561,0.0,0.0
6978,42772231166.971664608,0.91076699999999999324,1.0,0.0
6979,42774665582.51069273,0.49140929999999993782,0.0,0.0
6980,42778375508.24646229,0.56069289999999993857,0.0,0.0
6981,42780691780.80162516,2.0308764899999998121,0.0,1.0
6982,42781767800.703867976,0.47815999999999997394,2.0,0.0
6983,42783988467.743917283,0.6528829999999999911,1.0,0.0
6984,42786856469.622698285,3.4742041999999995205,1.0,1.0
6985,42794095163.05549488,1.8298410000000000508,0.0,1.0
6986,42795351935.66091067,6.882370080999999473,0.0,1.0
6987,42799824973.98261643,5.7457450000000003243,0.0,1.0
6988,42822047067.325243574,0.42869099999999998873,1.0,0.0
6989,42822986220.834543757,0.62351999999999996316,1.0,0.0
6990,42840817863.712310042,2.3058042100000002428,1.0,1.0
6991,42872910031.270606622,0.53096790000000004817,0.0,0.0
6992,42872910034.587761175,2.0850466000000000832,1.0,1.0
6993,42875802181.869509865,1.6250381099999997581,1.0,1.0
6994,42887843142.167135112,2.487816652999999878,1.0,1.0
6995,42894555262.79067499,1.1727099999999999191,2.0,0.0
6996,42914036281.377789807,1.0395791999999999256,0.0,0.0
6997,42918939184.375361152,3.1632017999999999525,3.0,1.0
6998,42930210621.217284482,1.3945199999999999818,0.0,0.0
6999,42933567846.09954957,4.444250000000000256,1.0,1.0
7000,42945178425.350690078,0.9247450000000000392,3.0,0.0
7001,42955516265.79941029,0.41500300000000001077,0.0,0.0
7002,42955516268.24658342,3.2211699999999998667,0.0,1.0
7003,42981866799.988857508,0.408476999999999979,1.0,0.0
7004,42981951399.296534076,0.41101399999999999046,1.0,0.0
7005,42981970373.84021968,2.0194063999999998238,2.0,1.0
7006,42985687189.115758143,2.1943500000000000227,3.0,1.0
7007,42989872151.942243762,0.9680291300000000154,1.0,0.0
7008,42993471425.04910835,2.6072350000000001913,0.0,1.0
7009,42997130774.932188045,4.3456799999999997652,0.0,1.0
7010,42997958286.238336712,2.4437630299999995032,0.0,1.0
7011,43003187457.3434294,0.92854300000000000725,0.0,0.0
7012,43014548030.0283225,1.7012498000000000342,0.0,1.0
7013,43019728916.71271526,2.621102000000000487,1.0,1.0
7014,43047914186.854022488,2.0752090000000000813,0.0,1.0
7015,43054408404.754475724,0.44195300000000004026,2.0,0.0
7016,43066186719.412129946,4.295480000000000409,2.0,1.0
7017,43069736442.1299298,1.3551100000000000367,3.0,0.0
7018,43071998363.295115553,1.0088770000000000238,0.0,0.0
7019,43082381466.608687505,0.6637250000000000094,0.0,0.0
7020,43088616039.379765254,2.8349617200000003514,1.0,1.0
7021,43089402379.944239385,2.8591116699999994388,2.0,1.0
7022,43098546090.618128803,0.6546800000000000397,0.0,0.0
7023,43105191936.22800316,0.82100799999999996004,0.0,0.0
7024,43107601123.99418631,1.0767324000000000339,2.0,0.0
7025,43107822124.77203501,0.55358899999999999775,2.0,0.0
7026,43108861876.987070616,0.46150400000000002532,1.0,0.0
7027,43110558999.77978356,2.324729999999999741,0.0,0.0
7028,43118462627.05311261,5.2068700000000003314,3.0,1.0
7029,43125412852.101298712,0.5650840000000000307,1.0,0.0
7030,43130987550.200948987,1.2184718699999999014,1.0,0.0
7031,43134983048.132212956,0.41722599999999998577,1.0,0.0
7032,43140269520.26578243,1.3373200000000000642,0.0,0.0
7033,43153451727.33263723,2.7086500000000000021,2.0,1.0
7034,43157721125.46652295,3.714599999999999902,0.0,1.0
7035,43158544651.34223972,2.1316469299999996068,1.0,1.0
7037,43177019851.42056742,1.0051600000000000534,1.0,0.0
7036,43177019851.428376283,1.441626000000000074,0.0,0.0
7038,43179814555.10252431,2.621150000000000091,0.0,1.0
7039,43194171238.04535663,0.5110111800000000093,0.0,0.0
7040,43194503564.94612464,2.7360199999999998965,1.0,1.0
7041,43195780055.247468,1.4230199999999999516,2.0,0.0
7042,43195780056.560714398,2.4758000000000000007,1.0,1.0
7043,43205681844.704599824,3.2553299999999998349,1.0,1.0
7044,43221118261.85093264,1.6913800000000001056,0.0,1.0
7045,43222877921.548388258,2.170761099999999999,1.0,1.0
7046,43228757937.19527593,0.562463999999999964,0.0,0.0
7047,43234920652.900740378,2.7130200000000002092,0.0,1.0
7048,43253724929.420968693,2.106958780000000253,0.0,1.0
7049,43257835776.667192817,3.4277890000000001969,0.0,1.0
7050,43262024436.701544516,0.61092199999999996507,3.0,0.0
7051,43272162818.185080368,0.50082099999999996065,2.0,0.0
7052,43291812033.48658613,1.670928300000000144,3.0,1.0
7053,43294203524.28191876,3.3104981000000002211,1.0,0.0
7054,43295299025.810621176,1.2111130000000001061,0.0,0.0
7055,43298031392.13318275,1.2662509600000000365,1.0,0.0
7056,43304787259.841525327,0.46269199999999999218,2.0,0.0
7057,43307461549.90588792,2.7683944489999996463,1.0,1.0
7058,43320862005.239121117,0.7490940000000000376,0.0,0.0
7059,43321070668.354046516,1.5398965000000000014,1.0,0.0
7060,43354568468.868073694,2.7311700000000000976,3.0,1.0
7061,43367008596.664490484,3.8349679999999999325,1.0,1.0
7062,43377445592.052765734,1.5006239999999999579,0.0,0.0
7063,43379112004.632048637,1.3601900000000000102,1.0,0.0
7064,43379350066.452431634,1.0436199999999999921,1.0,0.0
7065,43381194753.13794027,0.4656310000000000171,0.0,0.0
7066,43384513140.769527696,0.73849100000000000854,1.0,0.0
7067,43387205302.185776643,1.733219499999999913,0.0,1.0
7068,43389377165.55606272,0.4512392100000000017,0.0,0.0
7069,43390747646.331234932,1.6734869999999999468,1.0,1.0
7070,43408973342.017340258,1.3055499999999999883,1.0,0.0
7071,43418288864.238569148,0.7304341999999999224,0.0,0.0
7072,43420197184.577574488,2.8369827679999994885,0.0,1.0
7073,43428038717.309981108,0.81229720000000005253,1.0,0.0
7074,43428038717.34616905,2.0714410000000000878,2.0,0.0
7075,43428038719.799111787,1.7237700000000000244,0.0,1.0
7076,43428600452.69173952,2.0733000000000001428,0.0,0.0
7077,43428664248.341320332,1.8689899999999999292,2.0,0.0
7078,43432241230.26308092,0.76543399999999994776,0.0,0.0
7079,43438560011.405002113,0.9179619999999999447,0.0,0.0
7080,43459033876.741727907,0.57052550000000001873,0.0,0.0
7081,43459033876.77103069,0.724473099999999981,3.0,0.0
7082,43459033879.587877892,1.7456000000000000405,1.0,1.0
7083,43461827653.571923237,0.5720650000000000457,1.0,0.0
7084,43481378894.84144125,0.84460649999999992676,1.0,0.0
7085,43489477483.183790695,1.9687600000000000655,0.0,1.0
7086,43490739674.826983217,0.50783299999999997887,1.0,0.0
7087,43492290526.410187114,5.34742799400000024,0.0,1.0
7088,43495780979.401992284,0.5037469999999999448,2.0,0.0
7089,43496349962.185576033,1.2964577800000001151,0.0,0.0
7090,43507965226.33662278,0.71140099999999995006,0.0,0.0
7091,43512195998.847161606,2.1333688089999998105,1.0,1.0
7092,43519952214.433054395,2.1765527059999998372,2.0,1.0
7093,43522301991.592158288,1.8770899999999999253,1.0,1.0
7094,43542405722.315358218,0.4113090000000000357,1.0,0.0
7095,43544818684.202311944,0.8482300000000000395,3.0,0.0
7096,43544818685.759402398,3.1523069999999999702,0.0,1.0
7097,43546950663.696648575,2.676026689999999597,0.0,1.0
7098,43563021949.212760832,2.859634999999999927,1.0,1.0
7099,43569328359.37215742,2.9360705250000003197,0.0,1.0
7100,43569943519.462526638,0.7098160000000000025,0.0,0.0
7101,43571194670.120775074,2.363836999999999744,1.0,1.0
7102,43571251275.429837335,3.1060400000000001342,0.0,1.0
7103,43575931492.501929656,2.2064509999999999401,1.0,0.0
7104,43575931495.13108699,2.0077899999999999636,3.0,1.0
7105,43580684425.5708441,0.7622314000000000034,1.0,0.0
7106,43592765931.53037993,2.920758999999999883,1.0,1.0
7107,43594445339.7786873,0.86981500000000000483,1.0,0.0
7108,43604652500.357573785,2.6595364899999998087,1.0,1.0
7109,43620696099.029657945,1.0798200000000000021,1.0,0.0
7110,43655606442.267384183,0.85366500000000000714,1.0,0.0
7111,43662937602.253713008,1.0523000000000000131,0.0,0.0
7112,43672109276.35047568,3.3051024539999995788,1.0,1.0
7113,43672162307.500670407,1.7643819000000000585,0.0,1.0
7114,43674715650.48826676,2.1059000000000001052,1.0,0.0
7115,43679113338.65790624,1.6187570000000000014,1.0,1.0
7116,43680530095.95228531,0.613844999999999974,0.0,0.0
7117,43688645253.883358065,1.1232999999999999652,1.0,0.0
7118,43688645256.05653171,1.9006326000000002274,0.0,1.0
7119,43692916332.5134553,2.8045264550000004178,0.0,1.0
7120,43693584631.39669624,0.59826900000000005075,2.0,0.0
7121,43697639476.04251797,0.85875699999999999257,1.0,0.0
7122,43698184565.12256688,0.77219700000000002227,0.0,0.0
7123,43702694220.399365578,2.0891700000000001936,1.0,1.0
7124,43712466936.206631374,0.6101690000000000724,2.0,0.0
7125,43722418963.857442975,1.700890000000000013,3.0,1.0
7126,43727549731.56448699,0.71588094000000002115,1.0,0.0
7127,43729105884.666523706,0.41921199999999997354,2.0,0.0
7128,43730821870.598887812,0.4265937000000000201,0.0,0.0
7129,43734037922.79223978,0.7798929999999999474,0.0,0.0
7130,43737833947.254479483,0.5447819999999999885,2.0,0.0
7131,43753179497.278239295,0.47131200000000000871,1.0,0.0
7132,43767935556.16353615,0.92788700000000001733,1.0,0.0
7133,43769472990.635982513,0.5715459999999999985,3.0,0.0
7134,43786180760.039350446,0.7821019999999999639,0.0,0.0
7135,43788872501.808356218,1.0738700000000001022,2.0,0.0
7136,43789931693.976662073,2.1150389409999998946,0.0,1.0
7137,43798044903.39847689,0.8366999999999999993,3.0,0.0
7138,43799796199.997807376,0.5292999999999999927,1.0,0.0
7139,43801967245.51703369,0.42170299999999999452,0.0,0.0
7140,43802774127.407595016,0.44413010000000002764,1.0,0.0
7141,43826205137.18695321,2.9074200000000001154,1.0,1.0
7142,43834381922.448116597,0.897165999999999908,1.0,0.0
7143,43837000520.30765448,0.57550599999999996204,0.0,0.0
7144,43837000520.34140526,1.223540000000000072,2.0,0.0
7145,43837000522.144961677,3.0098823400000003225,1.0,1.0
7146,43858316463.58369085,0.58888200000000001655,1.0,0.0
7147,43858405695.71673342,2.8037700000000000955,0.0,1.0
7148,43870872889.824511275,0.50885499999999994625,0.0,0.0
7149,43895740519.42086186,1.5468599999999999017,1.0,0.0
7150,43895740521.69806606,3.8918034260000000657,1.0,1.0
7151,43898321229.138105083,0.98701600000000000446,1.0,0.0
7152,43900313746.861172605,2.1830599999999997785,0.0,1.0
7153,43902574517.48895079,0.48496019699999998176,1.0,0.0
7154,43910022204.164619096,1.5842799999999999105,1.0,0.0
7155,43922759937.449953325,0.4116819999999999924,1.0,0.0
7156,43935769107.702419944,1.6771620620000000645,2.0,1.0
7157,43938067340.674273,1.611157700000000359,3.0,1.0
7158,43949929381.941771567,2.5275499999999997414,1.0,1.0
7159,43957631216.614132088,0.55816369999999992935,0.0,0.0
7160,43974601293.905045908,0.9654220000000000024,0.0,0.0
7161,43980936881.610311672,1.6457510110000002079,0.0,1.0
7162,43982427029.857696254,1.7923256000000000743,3.0,1.0
7163,43986364644.296408243,1.6454341000000001216,1.0,0.0
7164,43988707448.413130406,0.531005999999999978,1.0,0.0
7165,43993038033.011742983,1.9432181290000001272,1.0,1.0
7166,44002375796.722382974,1.5918399999999999217,1.0,0.0
7167,44003154703.305462193,0.65549299999999999233,0.0,0.0
7168,44008273393.369393036,4.7012009699999994794,1.0,1.0
7169,44021146030.433413897,0.60537299999999993894,0.0,0.0
7170,44023238348.50434281,1.6346519999999999939,2.0,1.0
7171,44044020194.65644713,1.1912149999999999128,1.0,0.0
7172,44055854514.832759604,2.72020988000000008,0.0,1.0
7173,44057669206.18381022,1.2535439999999999916,1.0,0.0
7174,44057913107.138418242,1.2909100000000000019,1.0,0.0
7175,44072757265.335837927,0.62664100000000000357,2.0,0.0
7176,44080399222.52875442,0.62928699999999992976,0.0,0.0
7177,44093325141.592714544,0.47348299999999998722,0.0,0.0
7178,44093587299.542370774,0.46630100000000002103,0.0,0.0
7179,44093587301.697091617,2.506517000000000106,1.0,1.0
7180,44094879989.24775809,1.6268000000000000238,1.0,1.0
7181,44096844126.738396596,0.696459999999999968,1.0,0.0
7182,44124126560.332065593,0.7142268999999999979,1.0,0.0
7183,44130883488.98003943,2.861110000000000042,1.0,0.0
7184,44137934717.360160165,3.3404210000000000846,0.0,0.0
7185,44139338773.430701222,1.0767268000000000949,1.0,0.0
7186,44140132436.558488395,2.1039099999999999469,1.0,1.0
7187,44146388986.262941502,0.8821219999999999617,3.0,0.0
7188,44147136655.733000055,3.9689000000000000945,0.0,1.0
7189,44151811334.80133724,3.1610818000000002748,1.0,0.0
7190,44167766375.41371997,1.7319669499999998941,0.0,1.0
7191,44174938268.539818864,0.9161858700000000688,0.0,0.0
7192,44179354160.198528234,0.8435770000000000213,0.0,0.0
7193,44179872689.040074363,0.71942099999999997717,0.0,0.0
7194,44182399778.26391396,1.1500366100000001257,2.0,0.0
7195,44188589547.355554998,2.7920199999999999463,1.0,0.0
7196,44205515585.091738727,2.1444200000000002149,0.0,1.0
7197,44206814256.665388994,2.9848400000000001597,2.0,1.0
7198,44214041676.41006211,1.5394006000000000078,1.0,0.0
7199,44216905549.160038903,2.5276499999999999524,1.0,1.0
7200,44216991141.31018149,1.7828553000000000317,1.0,1.0
7201,44226874095.963459864,1.0990299999999999514,0.0,0.0
7202,44232261862.42447966,1.0608500000000000707,0.0,0.0
7203,44238719796.50422759,4.233770329999999582,1.0,1.0
7204,44244724783.468591057,0.50444599999999995,1.0,0.0
7205,44254046053.737994272,0.6312680000000000513,3.0,0.0
7206,44258367870.371934317,0.54784200000000005115,1.0,0.0
7207,44269082007.362641208,0.47196599999999999664,0.0,0.0
7208,44276733492.37985434,0.98437759999999996374,0.0,0.0
7209,44276733494.523206502,2.9780199999999998894,3.0,1.0
7210,44280384381.483223423,2.442130000000000134,1.0,0.0
7211,44282177990.776020236,0.6077919999999999989,2.0,0.0
7212,44288708158.624899626,4.2301299999999999457,1.0,1.0
7213,44300197829.590814535,1.7226900000000000546,0.0,0.0
7214,44300878579.675980974,1.6367434999999999068,1.0,0.0
7215,44311979643.74942444,0.57808400000000004226,3.0,0.0
7216,44318196629.207619708,1.00869999999999993,1.0,0.0
7217,44325452962.094232135,0.8732871999999999302,1.0,0.0
7218,44332423432.642222848,0.68502399999999996627,1.0,0.0
7219,44333049688.618608285,1.4176500000000000767,3.0,0.0
7220,44340075448.87494845,0.85563800000000000967,0.0,0.0
7221,44340075451.73106024,1.7929855599999999782,2.0,1.0
7222,44348659210.964150645,1.4195042899999998909,1.0,0.0
7223,44362232524.383777842,0.70748400000000000176,0.0,0.0
7224,44362232525.495350897,2.160579999999999945,1.0,1.0
7225,44367269873.457921393,0.71835199999999999054,1.0,0.0
7226,44369895723.414721545,1.8250699999999999701,3.0,1.0
7227,44372237219.22796216,1.8532399999999999984,0.0,1.0
7228,44377122739.43947139,0.4679380000000000206,0.0,0.0
7229,44388919251.347310536,2.4053971160000000573,0.0,1.0
7230,44403748923.41581159,1.254089999999999927,2.0,0.0
7231,44404496600.833724074,1.6596391999999999811,1.0,1.0
7232,44413758911.89044722,0.4004889999999999839,1.0,0.0
7233,44420158429.903231934,0.58614999999999994884,1.0,0.0
7234,44421659482.050429802,0.47378999999999998893,0.0,0.0
7235,44428506822.806305364,2.4124997400000003367,0.0,1.0
7236,44432461834.367551036,2.7045310000000002404,1.0,1.0
7237,44433885837.481334135,0.7712059999999999471,3.0,0.0
7238,44438125604.906687725,0.40395199999999997775,1.0,0.0
7239,44447252063.080242123,0.6952825000000000255,2.0,0.0
7240,44447304968.05400577,4.65082596899999956,0.0,1.0
7241,44448593889.832835656,0.49745200000000000529,0.0,0.0
7242,44462570145.79018829,1.0822099999999998943,3.0,0.0
7243,44480121818.293454792,1.7559731199999999429,1.0,1.0
7244,44481714817.502258085,2.2594949890000002313,0.0,1.0
7245,44485900910.810990185,0.4664047000000000054,0.0,0.0
7246,44492885231.323199946,1.4426900000000000279,0.0,0.0
7247,44492885231.35631124,0.98658299999999998775,3.0,0.0
7248,44496851604.579944707,2.5344299999999999606,3.0,1.0
7249,44512314779.84050855,1.6064736000000001681,1.0,0.0
7250,44512431980.25670722,0.41586899999999998867,0.0,0.0
7251,44512431981.808596503,3.8583480999999997252,1.0,1.0
7252,44533842893.2513537,0.87271600000000004727,3.0,0.0
7253,44543974490.936562914,1.14755000000000007,1.0,0.0
7255,44557418589.70538516,0.79680799999999996075,1.0,0.0
7254,44557418589.70892366,0.6508072000000000301,0.0,0.0
7256,44574720754.93897279,1.8011800000000000033,0.0,1.0
7257,44574720754.97876318,4.9109499999999997044,2.0,1.0
7258,44575871126.30601922,0.41626900000000000013,0.0,0.0
7259,44583163062.87071029,4.6391991689999985127,0.0,1.0
7260,44594214513.022812694,0.5168310000000000404,1.0,0.0
7261,44599004460.478504088,0.94020700000000001495,2.0,0.0
7262,44604713997.17739871,1.4090000000000000302,3.0,0.0
7263,44614571318.659265842,1.0784899999999999487,2.0,0.0
7264,44623989389.23666236,2.5585839999999997474,0.0,1.0
7265,44627890426.271342505,1.2002009999999998513,0.0,0.0
7266,44631923095.193307914,1.7214199999999999502,0.0,0.0
7267,44648348807.16564669,0.857895499999999922,1.0,0.0
7269,44650808849.24338278,0.7398670000000000524,1.0,0.0
7268,44650808849.272600297,3.061459999999999848,0.0,0.0
7270,44674611024.70863921,1.2263599999999998946,1.0,0.0
7271,44676031294.541054707,0.4211432999999999982,1.0,0.0
