#class tools::wcsv::ntuple
#title Hits
#separator 44
#vector_separator 59
#column double[] Time Gamma
#column double[] Energy Gamma
#column double[] Id Gamma
#column double[] Time Neutron
#column double[] Energy Neutron
#column double[] Id Neutron
1.60165e-10;1.46417e-10,0.0503805;0.0126002,1;1,4.14732e-09;1.27382e-08,0.815454;0.134845,0;2
2.21335e-10;2.57467e-10,0.0704944;0.0331074,3;3,,,
1.49692e-10,0.142325,0,,,
1.46645e-10;1.66169e-10,0.245247;0.095038,0;0,,,
2.11493e-10,0.0450669,2,2.70703e-09;3.05901e-09,0.181576;0.00513458,3;3
2.17133e-10;2.66923e-10,0.328225;0.0864166,3;3,5.53294e-08;5.56656e-08;9.29023e-08;2.05003e-07;3.66453e-09;5.05161e-09;6.6562e-09;8.0315e-09;9.33585e-09,0.0253387;0.000307;0.000146072;0.000159937;0.371865;0.188215;0.155729;0.275386;0.0149516,0;0;0;0;0;0;2;2;2
1.61008e-10;2.74854e-10,0.248578;0.0315754,0;0,,,
,,,5.00534e-09,0.533226,2
,,,2.68229e-09,0.560374,1
1.56574e-10,0.0483935,0,,,
,,,2.31424e-09;4.02056e-09;5.45532e-09;6.15619e-09;7.0365e-09;1.51004e-08,1.96647;0.0621823;0.0906197;0.0559967;0.0027181;0.000167343,1;1;1;1;1;1
,,,4.99882e-09;1.11713e-08;1.19327e-08;1.26324e-08,0.0052219;0.00575067;0.325059;0.00204667,1;1;1;1
,,,2.19628e-09;2.34812e-09;2.57875e-09;1.02725e-08;1.88064e-08;4.43228e-08,1.34462;0.779514;0.0228072;0.000612949;0.000229169;1.88218e-05,0;0;0;0;0;0
,,,3.0468e-09,0.699864,0
1.84344e-10,0.207303,2,,,
,,,4.54078e-09;5.20564e-09;6.0527e-09;1.21144e-08;1.33357e-08;1.37604e-08;1.56627e-08;1.70696e-08;1.77805e-08;4.31249e-08;4.49153e-08;2.40247e-09,0.433816;0.0232249;0.0694987;0.000863058;0.0178638;0.00279142;0.0219666;0.00445077;0.00239037;0.00144433;4.07828e-05;0.816632,1;1;1;1;1;1;1;1;1;1;1;2
1.77482e-10,0.360749,1,2.34208e-09,1.72616,2
1.57594e-10,0.265477,0,,,
,,,2.92396e-09;3.28257e-09;6.36092e-09;7.41602e-09;1.82001e-08;4.22862e-08;1.75637e-07;1.76667e-07,1.32552;0.0686735;0.135934;0.00423682;5.91613e-05;6.30135e-05;1.28655e-05;3.02988e-05,1;1;1;1;1;1;1;1
1.61021e-10;2.33465e-10;2.94171e-10;3.46428e-10;4.04107e-10;1.88507e-10;1.98428e-10;2.41508e-10,0.312663;0.0590396;0.00249242;0.0248218;0.0133844;0.0102331;0.0655354;0.198931,0;0;0;0;0;1;2;2,4.35312e-09;6.97317e-09;7.03012e-09,0.489678;0.174463;0.00416343,1;1;1
,,,3.64892e-09;6.18065e-09,0.908415;0.583083,0;0
1.62649e-10;1.71388e-10,0.000104787;0.0505182,1;1,5.61176e-09;5.88755e-09,2.83638;0.006436,2;2
1.4969e-10,0.467423,0,5.85522e-09;6.23542e-09,0.0242065;0.085901,0;0
1.48283e-10;1.4592e-10,0.0722802;0.112623,0;1,3.42819e-09,0.355472,0
1.57537e-10;1.53737e-10;1.84989e-10;1.97162e-10,0.102171;0.0127541;0.283931;0.0188529,0;1;3;3,1.56555e-09,1.39039,2
1.56181e-10;1.67183e-10;1.8586e-10,0.138572;0.0367709;0.235611,1;1;3,,,
1.56722e-10,0.00225909,1,3.17401e-09,0.0487885,3
1.63888e-10,0.117426,0,,,
,,,7.00088e-09,0.279464,2
1.75859e-10;2.63944e-10,0.0452651;0.0776713,0;0,1.85346e-09;2.84093e-09;3.04373e-09;7.91222e-09;1.19951e-08;2.07089e-08;3.17928e-08;3.32859e-08;8.076e-08,2.72919;0.052742;0.170021;0.0114881;0.000487674;7.84799e-05;0.000224432;0.000107155;1.66693e-05,0;0;0;0;0;0;0;0;0
1.5836e-10,1.29809,0,,,
,,,1.07734e-08,0.113561,1
,,,4.056e-09;4.93971e-09;5.78041e-09;5.80496e-09;8.42976e-09;8.62337e-09,0.819155;0.122561;0.00601014;0.00411606;0.000662694;0.0010975,3;3;3;3;3;3
5.15391e-10;1.68093e-10;4.98548e-10;1.8796e-10,0.0251075;0.323057;0.0824896;0.688167,0;1;1;3,,,
1.67855e-10;2.80177e-10,0.069723;0.0601587,1;1,1.85141e-09;4.89833e-09,1.92036;0.273078,0;2
1.70169e-10,0.0010118,1,3.92909e-09;5.47112e-09,0.518874;0.265385,3;3
,,,3.0865e-09,1.87781,1
,,,4.98959e-09,0.517077,1
1.50306e-10;1.89893e-10,0.0966166;0.0404252,1;1,,,
,,,1.7809e-09;3.14666e-09;3.54198e-09;9.57569e-09;1.92132e-08;3.19373e-08;3.31762e-08,0.163135;3.06448;0.0446014;0.0138366;0.000159663;0.000111759;0.00230371,1;1;1;1;1;1;1
,,,7.08792e-09;7.1445e-09,0.0107515;0.197738,0;0
1.4622e-10;2.70151e-10,0.0124146;0.211395,0;0,,,
1.67963e-10;1.68919e-10;1.81141e-10;1.6223e-10,0.0828437;0.0904427;0.0720798;0.0647685,0;0;0;0,1.10074e-08,0.0137803,3
1.59332e-10;1.90665e-10;1.98124e-10,0.119805;0.044378;0.630704,0;0;3,,,
,,,8.26063e-09;8.77689e-09;1.25086e-08,1.7037;0.156373;0.156472,1;1;1
,,,3.41182e-09,1.02912,1
,,,2.21597e-09;4.17663e-09;8.46635e-09,0.516992;0.695404;0.132207,0;3;3
1.62596e-10;2.10425e-10;2.28791e-10;1.88406e-10,0.803341;0.0904726;0.000778326;0.111305,1;1;1;2,,,
,,,6.12909e-07;5.3813e-09;6.64271e-09;6.80539e-09;1.10587e-08;1.69823e-08;2.32554e-08,2.68377e-05;0.0338275;0.822397;0.0668277;0.00256259;0.000998272;9.3098e-05,0;1;1;1;1;1;1
1.4723e-10,0.175581,1,,,
,,,5.64897e-09;6.73948e-09;8.19264e-09;2.19932e-08;5.87459e-08;1.86837e-07;2.27335e-09;2.43373e-09;4.40416e-09;1.14906e-08;1.24935e-08,0.333307;0.0750069;0.00395964;0.00341821;0.000456917;3.16624e-05;2.37728;0.0278021;0.0141095;0.0212073;0.000284079,1;1;1;1;1;1;1;1;1;1;1
1.78787e-10,0.329711,0,,,
,,,3.74635e-09;5.64872e-09,0.457404;0.146325,1;1
1.48646e-10,0.575946,0,,,
2.35635e-10,0.099157,2,,,
1.50595e-10,0.116777,0,,,
1.82991e-10,0.290587,3,,,
,,,2.45539e-09,0.532442,1
2.10127e-10,1.85491,2,3.7124e-09;7.24111e-09,0.969265;0.00251333,1;1
1.92316e-10,0.0144441,0,,,
,,,4.19675e-09;2.11688e-09,0.0436484;2.45678,1;1
,,,3.45416e-09;4.36657e-09;6.74214e-09,0.492999;0.0654077;0.103493,1;1;1
1.96749e-10;2.37964e-10;2.25418e-10;2.36819e-10,0.00555717;0.00219545;0.00981799;0.054016,0;0;0;0,3.39642e-09;3.64777e-09;3.66532e-09;7.11652e-09,0.664736;0.205756;0.00361906;0.0243189,1;1;1;1
1.78699e-10,0.117542,1,,,
,,,3.23071e-09,0.214735,1
1.66605e-10,0.0429773,0,,,
1.6406e-10,0.320004,0,,,
1.97781e-10,0.271901,3,2.73035e-09;2.88829e-09;3.02889e-09;3.39052e-09;8.34451e-09;1.05466e-08,2.94136;0.0984261;0.266204;0.0217122;0.000824218;0.000176907,2;2;2;2;2;2
2.37118e-10;1.58297e-10,0.252164;0.017684,0;0,2.47758e-09;3.65414e-09,0.028553;1.13332,2;3
1.70714e-10,0.105881,1,,,
,,,3.29122e-09;4.83275e-09;1.57293e-08,1.67908;0.00139397;0.00138932,3;3;3
,,,3.71553e-09,0.284034,0
,,,2.54716e-09,0.196994,1
1.8415e-10,0.146429,3,,,
1.46731e-10;1.57122e-10;1.61581e-10,0.0396843;0.138243;0.109442,0;0;1,2.27405e-09,1.95658,2
1.67709e-10,1.86831,0,,,
,,,5.16651e-09;5.29749e-09,0.555261;0.0295063,1;1
1.87294e-10,0.27653,3,4.57573e-09;5.6576e-09,0.588029;0.125596,2;2
1.47273e-10;1.61497e-10;1.68757e-10;2.10964e-10;1.85583e-10,0.00815453;0.0939869;0.0595727;0.00354258;0.095497,0;0;1;1;2,1.7251e-09;2.45345e-09;3.25729e-09;3.27605e-09;3.7206e-09;4.068e-09;4.84099e-09;2.2e-08;2.26474e-08;3.64016e-08;6.13162e-08;2.89828e-09;4.71146e-09,1.58184;0.820254;0.715453;0.299213;0.00710462;0.00707879;0.00424105;0.00350608;0.000819024;0.000263738;1.59373e-05;0.825028;0.374085,1;1;1;1;1;1;1;1;1;1;1;1;1
,,,6.4917e-09;7.13168e-09,0.304327;0.00688992,2;2
7.30071e-10;1.96439e-10;1.83288e-10,0.0157404;0.119616;0.127906,2;3;3,,,
,,,2.8261e-09;2.89537e-09;4.82039e-09;1.92188e-07;2.0347e-07;2.74743e-07;3.53764e-07,0.99277;0.49455;0.161151;0.000752886;0.000321889;0.000418102;0.000176506,0;0;0;1;1;1;1
,,,4.75718e-09,0.298588,0
1.4808e-10;1.48006e-10;2.59857e-10,0.00185869;0.487853;1.1846,0;1;1,,,
1.96544e-10,0.00718467,3,3.90851e-09,0.84888,2
,,,3.37734e-09,0.669008,1
1.5719e-10;1.89827e-10,0.995243;0.204893,0;3,,,
1.9802e-10,0.475346,3,,,
,,,2.55075e-09;5.30197e-09,1.50661;0.00825882,1;1
,,,3.18607e-09;3.35473e-09;3.52944e-09;7.58219e-09;8.53768e-09;9.04468e-09;9.34895e-09,0.230627;0.391294;0.0539607;0.0494897;0.236855;0.0164615;0.0447183,1;1;1;1;1;1;1
1.66537e-10;2.3416e-10,0.336026;0.112007,0;2,1.85511e-09;2.83722e-09;4.19754e-09;4.85164e-09;6.36566e-09;5.05456e-09;5.65849e-09;5.8361e-09;5.92448e-09;2.58047e-08;2.90365e-08;4.48824e-08;5.70028e-08;2.0055e-07,0.706706;0.299281;1.03964;0.00710741;0.014622;0.65476;0.142726;6.63533e-05;0.00199382;0.0010394;0.000140113;0.000261116;2.55718e-05;1.1145e-05,0;0;0;0;0;1;1;1;1;1;1;1;1;1
1.79373e-10;2.57995e-10,0.0643974;0.257058,0;0,,,
1.63519e-10,0.0192203,0,7.98699e-09;8.85001e-09;1.34441e-08;2.02197e-08;2.60705e-08,0.2413;0.00781412;0.00250653;0.000870292;0.000478044,2;2;2;2;2
,,,2.98416e-09,0.730094,2
1.45949e-10;1.87878e-10,0.0577067;0.0627727,1;1,4.3491e-09,0.0512296,1
1.97109e-10;1.49005e-10;2.79243e-10;3.18922e-10;3.3486e-10;1.90049e-10,0.201991;0.171893;0.082659;0.0357344;0.0837912;0.069933,0;1;1;1;1;3,1.83296e-09;4.86745e-09,1.50667;0.517694,1;2
1.54168e-10,0.483081,0,2.61155e-09;3.25746e-09,0.173547;1.89459,1;1
1.92112e-10;1.49441e-10;1.84335e-10;2.06307e-10,0.117849;0.255674;0.396181;0.0238488,0;0;0;0,2.17726e-09;2.31732e-09;1.35387e-08;1.7456e-08;1.88921e-08,0.380091;0.923565;0.139515;0.119354;0.000593504,1;1;1;1;1
1.98819e-10,0.0569619,2,9.23162e-07;6.21207e-09;8.0466e-09;1.27092e-08;1.71438e-08;2.18729e-08,1.67645e-05;0.364479;0.0494583;0.000328187;0.00112744;0.00411596,1;3;3;3;3;3
1.63916e-10;1.71956e-10;1.96126e-10,0.312548;0.110942;0.080088,1;1;3,4.51992e-09;4.60719e-09;4.70944e-09;1.72343e-08;1.90751e-08;2.62415e-08,0.184766;0.50379;0.0135592;0.00485284;0.00293713;0.00274548,0;0;0;0;0;0
,,,1.08099e-08;1.34949e-08;1.68702e-08;2.04041e-08,0.128558;0.0145126;0.00176707;0.000215994,0;0;0;0
,,,2.69639e-09;3.53011e-09;1.52986e-09,1.03835;0.292265;2.39692,0;0;0
,,,3.17152e-09;3.35107e-09;2.69787e-09;4.09142e-09;5.52433e-09;8.1941e-09;6.91789e-09;7.54305e-09,0.794059;0.00497229;0.816707;0.18963;0.207866;0.112456;0.0124228;0.3248,0;0;0;0;0;0;0;2
,,,2.33052e-09;4.22343e-09,0.106324;0.105469,0;0
1.85873e-10,0.000109968,2,,,
1.48957e-10;1.56333e-10,0.0360756;0.27797,0;0,1.73589e-09,0.523515,3
,,,3.94443e-09,0.619535,2
1.79526e-10,0.0536994,0,,,
,,,2.34512e-09,0.0770693,2
,,,3.73387e-09,1.11076,0
1.83184e-10,0.0414822,2,1.88958e-09;2.86678e-09;4.32571e-09;7.75143e-09,2.04444;0.482746;0.0531905;0.0595546,0;0;0;0
1.85376e-10,0.0420758,2,,,
,,,1.137e-08;1.3707e-08;1.53183e-08;2.05145e-08,0.0111742;0.0153929;0.00487703;0.0100063,0;0;0;0
1.61048e-10,0.136391,1,,,
1.94336e-10,1.87481,1,,,
,,,1.71805e-09,1.00533,0
,,,2.66371e-09,0.960744,0
8.02658e-10;1.54122e-10;2.10538e-10,0.022583;0.0604292;0.0622515,0;1;1,2.52535e-09;4.93664e-09,0.793987;0.185461,1;1
1.86582e-10,0.575119,2,,,
1.9899e-10,2.02728,3,2.80559e-09;4.76724e-09,1.23963;0.205615,1;1
1.47587e-10,0.219454,0,,,
2.10581e-10;1.74875e-10,0.00636775;0.228354,0;1,,,
1.49623e-10;1.9172e-10;1.83054e-10,0.0462045;0.0936953;0.513642,0;0;2,,,
1.46933e-10,0.515321,0,,,
1.51573e-10;3.15877e-10;4.95678e-10;4.96432e-10,0.839854;0.0708448;0.00921959;0.00204874,0;0;0;0,3.5327e-09,0.0491415,0
1.90943e-10,0.0328977,2,3.27111e-09,0.487261,1
1.4784e-10,0.0206075,1,1.79975e-09;1.84318e-09;2.91609e-09,2.17153;1.39792;0.103821,0;0;0
1.89253e-10,0.0811492,2,4.99918e-09,0.321221,2
1.67503e-10,0.0561987,1,,,
1.54986e-10;1.56892e-10,0.134563;0.161293,0;1,1.13578e-08;1.70121e-09,0.115236;1.45122,1;2
1.5972e-10,0.185809,0,2.98655e-09,0.984109,0
1.57031e-10;1.64294e-10,0.103376;0.0575831,0;0,,,
1.67014e-10,2.6126,1,,,
1.52205e-10;3.00874e-10,0.357631;2.21598,1;1,,,
,,,2.64975e-09;3.24117e-09;4.87286e-09,1.9976;0.230031;0.118906,2;2;2
,,,2.24121e-09;2.32402e-09,0.355898;0.404305,0;0
1.47315e-10,0.607033,0,,,
1.85043e-10;2.16492e-10;1.86016e-10,0.577405;0.0870169;0.138969,0;1;2,,,
1.48557e-10;1.49641e-10;2.02622e-10,0.349336;0.655378;0.103607,0;1;1,3.18069e-09;4.0077e-09,1.11358;0.0222215,0;0
2.24181e-10,1.42802,1,2.05584e-09,1.80687,1
,,,4.99976e-09;6.26834e-09;6.43989e-09;8.23227e-09;9.37732e-09,0.273928;0.0696671;0.195728;0.126452;0.00692527,1;1;1;1;1
,,,4.52751e-09,0.283587,3
1.5371e-10,0.0734773,0,1.65895e-09;2.32407e-09;4.93818e-09;5.29295e-09;7.27638e-09;8.90354e-09;3.0437e-08;3.66224e-08;3.92919e-08;5.33335e-08;2.79544e-07;4.38867e-07,2.33756;1.37693;0.149171;0.00139434;0.0014349;3.27429e-05;0.00090433;0.00112477;1.59418e-05;1.55708e-05;2.94271e-05;3.33935e-05,0;0;0;0;0;0;0;0;0;0;0;0
1.94866e-10,0.0280389,3,,,
,,,5.90186e-09,0.410611,3
,,,2.06759e-09;3.92785e-09;6.40881e-09;1.13078e-08;1.47722e-08;1.68484e-08;1.7818e-08;4.10423e-08;6.49347e-08;7.24275e-08;1.24725e-07,1.82752;0.415266;0.0882291;0.00811412;0.000999543;0.00451322;0.000240526;2.88854e-05;0.000198962;0.000111257;3.68577e-05,1;1;1;1;1;1;1;1;1;1;1
1.91499e-10,0.378967,0,,,
,,,2.35483e-09;2.69709e-09;3.71189e-09,1.53366;1.24882;0.0702614,3;3;3
1.56945e-10;2.06461e-10,0.69263;0.110879,0;2,,,
,,,5.0643e-09,0.241489,0
1.49371e-10,0.0175292,0,,,
2.0421e-10;1.8411e-10,0.0146835;0.0753521,2;3,,,
1.90682e-10;2.55291e-10,0.113727;0.0122294,2;2,2.39795e-09,3.07428,0
1.81594e-10,0.146556,0,3.01262e-09,0.165953,3
,,,5.14562e-09,0.552917,0
1.59382e-10,0.0547418,1,,,
,,,3.11597e-09;3.17819e-09;5.87048e-09,0.221067;1.10249;0.0122552,1;1;1
1.64581e-10,0.383286,1,1.35207e-09,1.23619,1
1.54123e-10,0.0512966,1,,,
1.47515e-10,0.253037,1,2.46005e-09,0.067268,1
,,,5.7656e-09,0.101184,3
1.59854e-10;1.62048e-10,0.403342;0.122512,1;1,,,
1.74333e-10;2.28978e-10,0.215691;0.747803,0;3,,,
1.88359e-10,0.303639,3,,,
,,,5.3925e-09;4.00076e-09,0.180507;0.894195,0;0
1.50705e-10,0.131183,0,,,
1.68498e-10;1.48977e-10,0.00411042;0.109966,0;1,3.03038e-09,1.06433,1
1.52705e-10;1.84512e-10,0.0104087;0.828926,0;3,,,
,,,3.77019e-09,0.66896,0
1.49706e-10;2.16582e-10;2.35114e-10;1.77306e-10,0.248036;0.0569829;0.0510842;0.240688,0;0;0;0,3.33176e-09;3.55551e-09;4.00315e-09,0.315811;0.912083;0.000314896,0;0;0
,,,2.27508e-09;6.77717e-09;7.74128e-09,1.17764;0.398762;0.0796143,0;0;0
1.76307e-10,0.979635,1,,,
1.56865e-10,0.0384288,0,,,
,,,2.43721e-09,1.74179,1
,,,4.54921e-09;4.82788e-09;4.85915e-09,0.119992;0.451472;0.458943,2;2;2
1.51934e-10,0.184516,0,2.58601e-09;6.65363e-09;7.88816e-09,1.19782;0.165998;0.0282356,0;0;0
,,,3.62997e-09;4.56646e-09;5.04462e-09;5.41526e-09,0.999604;0.41493;0.0127156;0.00770577,2;2;2;2
1.49034e-10;3.12526e-10;1.49913e-10,0.633565;0.00211677;0.249615,1;1;1,2.13493e-09;4.90435e-09;6.79425e-09;8.16057e-09;8.64538e-09;8.78656e-09;9.27278e-09;1.28992e-08;2.17955e-08;2.39295e-08;7.81885e-08;1.20402e-07;1.53243e-07;1.80435e-07;1.97149e-07,0.986827;0.133456;0.15973;0.0170057;0.104373;0.0057845;0.0852995;0.000985264;0.00100026;0.00233978;0.000218039;0.000143707;0.000234652;3.83474e-05;1.96034e-05,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
,,,3.65655e-09,0.436044,1
1.70075e-10;2.59172e-10,0.0594514;0.0117346,0;0,,,
1.70681e-10,0.0274377,1,,,
2.22373e-10;2.05949e-10,0.36348;0.430391,3;3,,,
1.48754e-10;4.3963e-10;2.00652e-10,1.0813;0.0325817;0.128698,1;1;2,2.71223e-09,0.526874,0
,,,3.87784e-09;4.13102e-09,0.879634;0.0236288,0;0
,,,5.8421e-09;8.02592e-09;9.16781e-09,0.100335;0.111362;0.0375792,0;0;0
1.8028e-10;1.79724e-10;2.87922e-10,0.256524;0.113688;0.0804279,0;1;1,,,
1.53091e-10,0.0668578,0,,,
1.71516e-10;2.10665e-10;4.4645e-10;4.73846e-10;4.97332e-10,0.188542;0.160196;0.00576517;0.0405913;0.023575,0;3;3;3;3,6.22845e-09,0.0934483,1
1.75032e-10,0.838916,0,,,
,,,5.25645e-09,0.155986,1
2.33958e-10,0.259234,3,4.93057e-09,0.904471,2
1.64325e-10,0.023785,1,,,
1.93882e-10,0.0177416,1,2.25536e-09,1.8756,0
1.92157e-10,0.0568838,2,2.04448e-09;2.9282e-09;3.59869e-09;2.5205e-08;2.70111e-08;3.68453e-08;4.55608e-08;4.80363e-08;5.11186e-08;5.38788e-08;7.31335e-08;1.0607e-07;1.61321e-07,1.94342;0.448235;0.154147;0.000890511;0.006868;0.000969687;0.00289652;0.00068078;0.000864989;0.000176111;0.00043535;0.000246802;1.20185e-05,0;0;0;0;0;0;0;0;0;0;0;0;0
,,,4.45863e-09;4.60381e-09;9.80624e-09;1.13154e-08,0.149612;0.265397;0.093612;0.0126519,1;1;1;1
1.52177e-10;1.87039e-10,0.0225287;0.0184438,1;3,,,
1.61213e-10,0.106008,1,,,
,,,2.01725e-09;2.03292e-09,2.32986;0.891187,0;0
2.02065e-10,0.530951,3,,,
,,,2.33721e-09,0.608609,0
,,,6.62882e-09,0.0869069,3
1.50176e-10,0.424409,1,1.16718e-08;1.43231e-08,0.00678552;0.0281562,0;0
2.20981e-10,0.731442,2,,,
1.8838e-10,0.243844,3,2.60936e-09;2.7151e-09;3.7547e-09;3.78917e-09;4.24596e-09;4.41759e-09;5.87762e-09,2.3526;0.138548;0.392909;0.255777;0.0316129;0.00817961;0.000200145,2;2;2;2;2;2;2
1.57454e-10,0.27039,1,5.62894e-09,0.153182,2
2.24255e-10;2.07609e-10,0.00259057;0.00475593,3;3,,,
,,,3.01723e-09,0.460622,3
,,,2.14458e-09,1.63361,1
,,,7.40838e-09;9.67977e-09;1.64104e-08;3.40806e-08;4.92097e-08;5.04228e-08;7.05166e-08;9.15034e-08;1.36918e-07,0.180623;0.0153477;0.000170926;7.19173e-05;0.000101791;0.000269507;0.000291745;2.57755e-05;2.05826e-05,1;1;1;1;1;1;1;1;1
2.25931e-10,0.044432,2,,,
1.57157e-10;1.91521e-10,0.402878;1.88268,1;1,,,
1.84221e-10,4.42819,2,1.87731e-09,1.94219,1
2.1312e-10;1.69181e-10,0.101867;0.00990531,1;1,4.85101e-09;6.24602e-09;1.10195e-08;1.43211e-08;1.50649e-08;1.81005e-08;2.66405e-08;5.59551e-08;7.80405e-08,0.278756;0.143518;0.00523344;0.0460333;0.0124168;0.00629262;0.000277152;9.70416e-05;0.000232028,1;1;1;1;1;1;1;1;1
1.83995e-10,0.0180251,1,3.05289e-09;3.23208e-09;6.02616e-09;6.0807e-09;3.22513e-08;3.35967e-08,0.450235;0.994359;0.207962;0.00748626;0.0449959;0.00172545,0;0;0;0;3;3
1.80863e-10;2.067e-10,0.127523;0.0571212,1;1,2.95437e-09;3.40469e-09,1.78221;0.220026,1;1
1.71515e-10;2.08583e-10,0.0869798;0.00491372,0;1,,,
1.46449e-10,0.305874,1,,,
1.46387e-10;1.54375e-10,0.180057;0.0582831,0;1,4.40232e-09,0.00824695,2
,,,1.45098e-09,2.73097,1
1.56752e-10;1.55864e-10,0.0605716;0.528369,0;1,4.3477e-09;8.03798e-08;9.57415e-08;9.77514e-08;1.0544e-07;1.34091e-07;8.65025e-09;1.01621e-08;1.35415e-08,0.102376;0.00108022;0.0012511;0.000496066;0.000200066;4.79963e-05;0.0557829;0.140692;0.00267962,0;0;0;0;0;0;3;3;3
1.54021e-10,1.51703,0,,,
1.72837e-10,0.101054,0,,,
1.48772e-10,0.0667378,1,5.06975e-09,0.867059,3
1.98219e-10;2.00936e-10;2.07567e-10,0.0134783;0.00400406;0.0949236,2;2;3,,,
2.16708e-10,0.14833,3,,,
,,,5.74995e-09;6.48485e-09;8.13802e-09;8.83517e-09;1.65351e-08;1.8394e-08;5.62566e-08;3.92161e-09;3.99418e-09,0.0911815;0.212491;0.00766382;0.00429663;0.00372956;0.000301152;0.00042163;1.34435;0.131271,0;0;0;0;0;0;0;1;1
1.74395e-10;2.07991e-10;1.48538e-10;1.58756e-10,0.98281;0.467878;0.194928;4.57884,0;0;1;1,2.20309e-09,2.24412,1
1.86395e-10,0.120036,1,3.7475e-09;4.35365e-09;4.40358e-09,0.469228;0.742929;0.00474354,3;3;3
,,,1.97635e-09;4.02605e-09;4.23058e-09,1.66335;0.959426;0.0281527,1;1;1
,,,2.5644e-09;3.30567e-09;3.98645e-09;5.38476e-09;8.09124e-09;1.44898e-08;5.03011e-08;5.67324e-08;7.32988e-08;7.97246e-08,2.47289;0.390243;0.052245;0.158719;0.00661712;0.000293221;0.00112761;0.000309178;0.000475958;1.46418e-05,0;0;0;0;0;0;0;0;0;0
1.7251e-10;1.55706e-10;1.62441e-10;2.6731e-10;2.96216e-10,0.0384393;0.48003;0.40781;0.273541;0.0152618,0;1;1;1;1,,,
,,,3.26512e-09,0.21328,1
1.60993e-10;1.87244e-10,0.011995;0.0292944,0;3,,,
,,,2.10013e-09;4.33879e-09,1.8202;0.401982,1;1
1.46192e-10,0.195109,1,,,
1.66632e-10,0.226505,0,,,
1.63437e-10,0.00344596,1,,,
1.51152e-10,0.0654759,0,4.41184e-09;7.47347e-09,0.451056;0.110584,1;3
,,,2.33736e-09,1.74845,0
1.85449e-10;1.59957e-10;1.87359e-10,0.310925;0.0468229;0.126429,0;1;1,2.7665e-09;4.54885e-09;5.69436e-09;5.77007e-09;6.22976e-09;7.02451e-09,0.905359;0.262081;0.031773;0.0266831;0.00144104;0.0904167,0;0;0;0;0;0
1.5407e-10,0.263714,0,,,
,,,4.04739e-09,0.654946,2
1.59921e-10;1.86626e-10;1.54898e-10,0.0813515;0.324383;0.0372873,0;0;1,,,
,,,4.75541e-09,0.0741409,1
,,,2.23881e-09;3.901e-09,1.61402;0.314914,0;0
1.49924e-10,0.181673,1,,,
1.51944e-10;1.90356e-10,0.0569895;0.139343,0;0,,,
,,,5.92255e-09;1.07866e-08,0.00328262;0.210355,1;3
,,,4.03062e-09;4.59163e-09,0.384152;0.285891,0;2
,,,5.88311e-09;6.7323e-09,0.436625;0.151838,3;3
,,,3.57717e-09;4.56017e-09;4.77504e-09;5.22712e-09;6.94861e-09;1.34293e-08,0.863821;0.124528;0.024038;0.000486871;0.0102645;0.00558118,0;0;0;0;0;0
2.04435e-10;2.05013e-10;1.49036e-10;1.487e-10,0.0184568;0.0134483;0.0818242;0.293623,1;1;1;1,,,
1.76223e-10;1.61366e-10,0.0899834;0.733192,0;1,4.53965e-09;4.89501e-09;1.34996e-08;1.46021e-08,0.284791;0.0437443;0.48035;0.0422139,0;0;3;3
,,,2.44352e-09;3.01898e-09;3.22832e-09;3.67968e-09;3.1015e-08;3.31746e-08;3.47839e-08;3.64035e-08,1.81194;0.108121;0.0505003;0.0117025;0.0222626;0.00133811;0.00149306;2.77363e-05,1;1;1;1;2;2;2;2
1.74154e-10,0.0828475,1,1.71793e-09,1.28822,1
,,,7.7578e-09,0.0801012,3
1.54691e-10;1.66105e-10,0.272936;0.259344,0;1,2.24311e-09,0.126851,1
,,,2.63969e-09,1.15215,0
1.47781e-10,1.20196,0,3.26761e-09;3.76422e-09;5.95347e-09;8.45012e-09;2.19229e-09;4.06801e-09;1.66322e-09;1.90497e-09;2.88701e-09;5.26069e-09;6.06066e-09;2.59801e-09,0.0362976;0.528005;0.148863;0.0326001;0.266791;1.70552;3.79839;0.0400201;0.0437952;0.210405;0.151703;3.44103,0;0;0;0;1;1;1;1;1;1;1;2
1.58045e-10;2.29827e-10;2.31025e-10,0.11794;0.0405003;0.00194284,0;0;0,,,
1.541e-10,0.141531,1,3.99488e-09;4.57701e-09;7.99329e-09;1.25446e-08;1.3776e-08;1.46695e-08;1.62241e-08;1.99122e-08;2.08822e-08;2.46551e-08;8.16269e-08,0.735905;0.0121562;0.00504582;0.00139052;0.00250976;0.00417705;0.00124862;0.000587248;0.000122629;1.17691e-05;2.57807e-05,1;1;1;1;1;1;1;1;1;1;1
1.63198e-10;1.84555e-10,0.0575329;0.339286,0;2,1.12188e-08;1.43503e-08;4.97456e-09;5.09636e-09;5.30191e-09;8.15833e-09,0.0910901;0.00284035;0.712506;0.132986;0.0124007;0.00787705,1;1;2;2;2;2
1.78384e-10;1.9874e-10,0.0276191;0.148427,1;1,,,
1.83838e-10;1.55824e-10,0.261595;0.520817,0;1,3.09593e-09;3.92871e-09;6.0602e-09;2.25734e-09;2.30581e-09;3.47792e-09,1.03299;0.0723943;0.00183068;1.15617;0.151785;0.569319,1;1;1;1;1;1
